dmu,country,year,efficiencies,government_debt.x,murder.x,government_debt.y,murder.y
Albania_1996,Albania,1996,0.02386,34.69009,99.99177,0.8277578106186269,99.99176999999999
Albania_1997,Albania,1997,0.0161,51.409343,99.9604,0.8274981216210314,99.96039999999999
Albania_1998,Albania,1998,0.01452,57.010235,99.9808,0.8276669981129331,99.98080000000003
Albania_1999,Albania,1999,0.01432,57.789526,99.9846,0.8276984554986794,99.98460000000001
Albania_2000,Albania,2000,0.01306,63.376463,99.99604,0.8277931587862947,99.99604000000001
Albania_2001,Albania,2001,0.01366,60.609729,99.99242,0.8277631914872414,99.99242
Albania_2002,Albania,2002,0.01291,64.097402,99.9926,0.8277646815739347,99.9926
Albania_2003,Albania,2003,0.01374,60.239906,99.99447,0.8277801619190256,99.99446999999999
Albania_2004,Albania,2004,0.0144,57.472884,99.99571,0.8277904269606903,99.99571
Albania_2005,Albania,2005,0.01422,58.199553,99.99611666666668,0.8277937934528491,99.99611666666665
Albania_2006,Albania,2006,0.0146,56.690318,99.99652333333331,0.8277971599450077,99.99652333333331
Albania_2007,Albania,2007,0.01546,53.550124,99.99693,0.8278005264371668,99.99693000000002
Albania_2008,Albania,2008,0.01501,55.140211,99.99704,0.8278014370457017,99.99704000000003
Albania_2009,Albania,2009,0.01387,59.67018,99.99737,0.8278041688713059,99.99737000000002
Albania_2010,Albania,2010,0.01434,57.710251,99.9977,0.82780690069691,99.9977
Argentina_1990,Argentina,1990,0.0185,44.74283,99.99485,0.8277833076576004,99.99485000000001
Argentina_1991,Argentina,1991,0.02513,32.934414,99.9956,0.8277895163521556,99.99560000000001
Argentina_1992,Argentina,1992,0.02981,27.768231,99.9953,0.8277870328743333,99.99529999999997
Argentina_1993,Argentina,1993,0.03078,26.892714,99.99577,0.8277909236562546,99.99576999999998
Argentina_1994,Argentina,1994,0.02912,28.425983,99.99551,0.827788771308809,99.99551000000001
Argentina_1995,Argentina,1995,0.02692,30.74938,99.99578,0.827791006438849,99.99578000000001
Argentina_1996,Argentina,1996,0.02543,32.550753,99.99535,0.8277874467873039,99.99535
Armenia_1999,Armenia,1999,0.02112,39.190779,99.99742,0.8278045827842764,99.99742000000002
Armenia_2000,Armenia,2000,0.02091,39.58742,99.99778,0.8278075629576628,99.99778
Armenia_2001,Armenia,2001,0.02175,38.052612,99.99824,0.8278113709569898,99.99824
Armenia_2002,Armenia,2002,0.02164,38.247604,99.99775,0.8278073146098804,99.99775
Armenia_2003,Armenia,2003,0.02507,33.015776,99.99818,0.8278108742614255,99.99818
Armenia_2004,Armenia,2004,0.0313,26.445878,99.998206,0.82781108949617,99.998206
Armenia_2005,Armenia,2005,0.04045,20.467167,99.998232,0.8278113047309147,99.99823200000002
Armenia_2006,Armenia,2006,0.05115,16.182897,99.998258,0.8278115199656594,99.99825800000002
Armenia_2007,Armenia,2007,0.05809,14.249503,99.998284,0.8278117352004039,99.99828400000001
Armenia_2008,Armenia,2008,0.05658,14.631835,99.99831,0.8278119504351482,99.99830999999999
Armenia_2009,Armenia,2009,0.02425,34.137963,99.998355,0.8278123229568217,99.998355
Armenia_2010,Armenia,2010,0.02452,33.757017,99.9984,0.827812695478495,99.9984
Armenia_2011,Armenia,2011,0.02319,35.702398,99.998445,0.8278130680001684,99.99844500000002
Armenia_2012,Armenia,2012,0.02325,35.600487,99.99849,0.8278134405218417,99.99849
Armenia_2013,Armenia,2013,0.02279,36.330625,99.9989,0.8278168346081985,99.9989
Armenia_2014,Armenia,2014,0.02103,39.361634,99.999036,0.8278179604514777,99.99903599999999
Armenia_2015,Armenia,2015,0.01876,44.132991,99.99888,0.8278166690430103,99.99888000000001
Armenia_2016,Armenia,2016,0.01594,51.928903,99.99899,0.8278175796515452,99.99899000000003
Australia_1990,Australia,1990,0.06841,12.10065,99.99786,0.82780822521841535,99.99786000000002
Australia_1991,Australia,1991,0.06937,11.933822,99.99808,0.827810046435485,99.99808000000003
Australia_1992,Australia,1992,0.0579,14.297317,99.99832,0.8278120332177425,99.99832000000002
Australia_1993,Australia,1993,0.04671,17.721274,99.99817,0.8278107914788315,99.99817000000002
Australia_1994,Australia,1994,0.04152,19.939369,99.99823,0.827811288174396,99.99823000000002
Australia_1995,Australia,1995,0.03732,22.179058,99.99839,0.8278126126959008,99.99838999999999
Australia_1996,Australia,1996,0.03861,21.440305,99.99826,0.8278115365221781,99.99826000000002
Australia_1997,Australia,1997,0.04027,20.555428,99.99832,0.8278120332177425,99.99832000000002
Australia_1998,Australia,1998,0.05074,16.315651,99.99844,0.8278130266088712,99.99844
Australia_1999,Australia,1999,0.05354,15.462984,99.99845,0.8278131093914652,99.99844999999999
Australia_2000,Australia,2000,0.06033,13.722086,99.99841,0.8278127782610889,99.99840999999999
Australia_2001,Australia,2001,0.0689,12.014315,99.99842,0.8278128610436831,99.99842
Australia_2002,Australia,2002,0.08013,10.331498,99.99854,0.827813854434812,99.99854
Australia_2003,Australia,2003,0.092,8.9980332,99.99873,0.8278154273040994,99.99873000000001
Australia_2004,Australia,2004,0.10219,8.1004753,99.999252,0.8278197485555098,99.99925200000001
Australia_2005,Australia,2005,0.11244,7.362435,99.999016,0.8278177948862895,99.99901599999998
Australia_2006,Australia,2006,0.12617,6.5611344,99.99878,0.8278158412170697,99.99878000000001
Australia_2007,Australia,2007,0.1362,6.0781049,99.999022,0.8278178445558462,99.99902200000001
Australia_2008,Australia,2008,0.10883,7.6062304,99.99891,0.8278169173907926,99.99891000000001
Australia_2009,Australia,2009,0.07195,11.505736,99.99883,0.82781625513004,99.99883000000001
Australia_2010,Australia,2010,0.05805,14.26115,99.99899,0.8278175796515452,99.99899000000003
Australia_2011,Australia,2011,0.0487,16.999512,99.99895,0.8278172485211688,99.99895000000001
Australia_2012,Australia,2012,0.04304,19.235554,99.99877,0.8278157584344754,99.99877
Australia_2013,Australia,2013,0.03895,21.252785,99.99894,0.8278171657385748,99.99894
Australia_2014,Australia,2014,0.03368,24.57957,99.99898,0.8278174968689509,99.99897999999999
Australia_2015,Australia,2015,0.02914,28.412023,99.99889,0.8278167518256044,99.99889
Austria_1990,Austria,1990,0.01818,45.53072,99.99838,0.8278125299133069,99.99838000000001
Austria_1991,Austria,1991,0.01791,46.221934,99.99876,0.8278156756518815,99.99876000000002
Austria_1992,Austria,1992,0.01789,46.282719,99.99859,0.8278142683477823,99.99859
Austria_1993,Austria,1993,0.01654,50.044149,99.99868,0.8278150133911288,99.99868
Austria_1994,Austria,1994,0.0157,52.726308,99.99889,0.8278167518256044,99.99889
Austria_1995,Austria,1995,0.01498,55.248115,99.99897,0.827817414086357,99.99897000000001
Austria_1996,Austria,1996,0.01489,55.611677,99.99886,0.8278165034778222,99.99886000000001
Austria_1997,Austria,1997,0.01457,56.834379,99.99911,0.8278185730426739,99.99911
Austria_1998,Austria,1998,0.01456,56.839792,99.9989,0.8278168346081985,99.9989
Austria_1999,Austria,1999,0.0143,57.872775,99.999182,0.8278191690773512,99.999182
Austria_2000,Austria,2000,0.01465,56.508138,99.999125,0.8278186972165652,99.99912500000002
Austria_2001,Austria,2001,0.01504,55.056343,99.999055,0.8278181177384065,99.999055
Austria_2002,Austria,2002,0.01514,54.668594,99.99916,0.8278189869556443,99.99916
Austria_2003,Austria,2003,0.01513,54.721225,99.999393,0.8278209157900861,99.99939300000001
Austria_2004,Austria,2004,0.0148,55.931896,99.999307,0.8278202038597771,99.999307
Austria_2005,Austria,2005,0.014880000000000001,55.624914,99.999207,0.8278193760338364,99.99920700000001
Austria_2006,Austria,2006,0.01526,54.238897,99.999202,0.8278193346425392,99.99920199999998
Austria_2007,Austria,2007,0.01595,51.896978,99.999391,0.8278208992335674,99.99939100000002
Austria_2008,Austria,2008,0.01501,55.13683,99.999508,0.8278218677899181,99.99950800000002
Austria_2009,Austria,2009,0.01413,58.572628,99.999366,0.8278206922770822,99.99936600000002
Austria_2010,Austria,2010,0.01386,59.740463,99.999572,0.82782239759852,99.99957200000001
Austria_2011,Austria,2011,0.01402,59.06453,99.999491,0.8278217270595079,99.99949099999999
Austria_2012,Austria,2012,0.01392,59.48475,99.999631,0.827822886015825,99.99963100000001
Austria_2013,Austria,2013,0.01383,59.875237,99.999599,0.827822621111524,99.99959900000003
Austria_2014,Austria,2014,0.01406,58.896382,99.999598,0.8278226128332644,99.999598
Austria_2015,Austria,2015,0.01431,57.836409,99.999492,0.8278217353377675,99.99949200000002
Austria_2016,Austria,2016,0.01425,58.094618,99.999583,0.8278224886593736,99.99958300000003
Azerbaijan_1995,Azerbaijan,1995,0.04309,19.209111,99.99084,0.8277501118373786,99.99084
Azerbaijan_1996,Azerbaijan,1996,0.0495,16.721235,99.99225,0.8277617841831423,99.99225
Azerbaijan_1997,Azerbaijan,1997,0.0664,12.465675,99.99371,0.8277738704418764,99.99371000000001
Azerbaijan_1998,Azerbaijan,1998,0.05792,14.290775,99.99403,0.8277765194848867,99.99403000000001
Azerbaijan_1999,Azerbaijan,1999,0.03257,25.413739,99.995,0.8277845493965112,99.99499999999999
Azerbaijan_2000,Azerbaijan,2000,0.03625,22.837186,99.99675,0.8277990363504736,99.99675
Azerbaijan_2001,Azerbaijan,2001,0.03394,24.387309,99.99718128571428,0.8278026066454949,99.99718128571429
Azerbaijan_2002,Azerbaijan,2002,0.03596,23.01766,99.99761257142858,0.8278061769405163,99.99761257142858
Azerbaijan_2003,Azerbaijan,2003,0.03792,21.828259,99.99804385714285,0.8278097472355374,99.99804385714283
Azerbaijan_2004,Azerbaijan,2004,0.08525,9.7099795,99.99847514285716,0.8278133175305592,99.99847514285717
Azerbaijan_2005,Azerbaijan,2005,0.12077,6.8546552,99.99890642857144,0.8278168878255806,99.99890642857146
Belarus_1998,Belarus,1998,0.05287,15.65739,99.9885,0.8277307407103663,99.9885
Belarus_1999,Belarus,1999,0.06737,12.286043,99.9896,0.827739846795714,99.98960000000001
Belarus_2000,Belarus,2000,0.08066,10.261559,99.9896,0.827739846795714,99.98960000000001
Belarus_2001,Belarus,2001,0.07576,10.925435,99.9899,0.8277423302735359,99.98989999999999
Belgium_1990,Belgium,1990,0.00794,104.23628,99.99866,0.8278148478259407,99.99866
Belgium_1991,Belgium,1991,0.00775,106.79022,99.99869,0.827815096173723,99.99869
Belgium_1992,Belgium,1992,0.0076,108.96866,99.99838,0.8278125299133069,99.99838000000001
Belgium_1993,Belgium,1993,0.00717,115.49525,99.99815,0.8278106259136432,99.99815
Belgium_1994,Belgium,1994,0.00735,112.6987,99.99831,0.8278119504351482,99.99830999999999
Belgium_1995,Belgium,1995,0.0071,116.60981,99.99845,0.8278131093914652,99.99844999999999
Belgium_1996,Belgium,1996,0.00726,114.05023,99.9981,0.8278102120006727,99.9981
Belgium_1997,Belgium,1997,0.00743,111.36919,99.99825,0.827811453739584,99.99825000000001
Belgium_1998,Belgium,1998,0.00775,106.86688,99.99811,0.827810294783267,99.99811
Belgium_1999,Belgium,1999,0.00797,103.87444,99.99766,0.8278065695665335,99.99765999999997
Belgium_2000,Belgium,2000,0.00837,98.932427,99.99829,0.8278117848699733,99.99829000000159
Belgium_2001,Belgium,2001,0.00843,98.156128,99.99815,0.8278106259136432,99.99815
Belgium_2002,Belgium,2002,0.00869,95.297067,99.99819,0.827810957044033,99.99819000000163
Belgium_2003,Belgium,2003,0.00927,89.333608,99.9986,0.8278143511303765,99.99860000000002
Belgium_2004,Belgium,2004,0.00973,85.088606,99.99838,0.8278125299133069,99.99838000000001
Belgium_2005,Belgium,2005,0.00987,83.855475,99.99851,0.8278136060870451,99.99851000000186
Belgium_2006,Belgium,2006,0.01024,80.866121,99.99869,0.8278150961737389,99.99869000000193
Belgium_2007,Belgium,2007,0.01072,77.203822,99.99855,0.8278139372174058,99.99854999999998
Belgium_2008,Belgium,2008,0.01001,82.738484,99.9989,0.8278168346081985,99.9989
Belgium_2009,Belgium,2009,0.00957,86.494186,99.99888,0.8278166690430103,99.99888000000001
Belgium_2010,Belgium,2010,0.00965,85.766646,99.999019,0.8278178197210678,99.999019
Belgium_2011,Belgium,2011,0.00936,88.46737,99.99881,0.8278160895648519,99.99881
Belgium_2012,Belgium,2012,0.0093,88.969768,99.99891,0.8278169173907926,99.99891000000001
Belgium_2013,Belgium,2013,0.00924,89.611332,99.99906,0.8278181591297034,99.99905999999999
Belgium_2014,Belgium,2014,0.00919,90.035583,99.999013,0.8278177700515259,99.99901300000175
Belgium_2015,Belgium,2015,0.00932,88.826068,99.999022,0.8278178445558462,99.99902200000001
Bulgaria_2006,Bulgaria,2006,0.03178,26.051553,99.99847,0.8278132749566534,99.99846999999998
Bulgaria_2007,Bulgaria,2007,0.03579,23.13264,99.99843,0.8278129438262771,99.99842999999998
Bulgaria_2008,Bulgaria,2008,0.04682,17.680713,99.99857,0.8278141027825943,99.99857000000002
Bulgaria_2009,Bulgaria,2009,0.04257,19.443998,99.99827,0.8278116193047721,99.99827
Bulgaria_2010,Bulgaria,2010,0.04142,19.984876,99.99877,0.8278157584344754,99.99877
Bulgaria_2011,Bulgaria,2011,0.0434,19.071959,99.99888,0.8278166690430103,99.99888000000001
Bulgaria_2012,Bulgaria,2012,0.04035,20.515449,99.99877,0.8278157584344754,99.99877
Bulgaria_2013,Bulgaria,2013,0.03948,20.969109,99.99898,0.8278174968689509,99.99897999999999
Bulgaria_2014,Bulgaria,2014,0.02643,31.326748,99.99892,0.8278170001733867,99.99892000000001
Canada_1990,Canada,1990,0.01622,51.030552,99.99799,0.8278093013921383,99.99799000000002
Canada_1991,Canada,1991,0.01481,55.908107,99.9978,0.8278077285228506,99.99779999999998
Canada_1992,Canada,1992,0.01402,59.062324,99.99798,0.8278092186095439,99.99797999999998
Canada_1993,Canada,1993,0.01325,62.498912,99.99825,0.827811453739584,99.99825000000001
Canada_1994,Canada,1994,0.01312,63.08468,99.99831,0.8278119504351482,99.99830999999999
Canada_1995,Canada,1995,0.0129,64.186571,99.9984,0.8278126954785152,99.99840000000245
Canada_1996,Canada,1996,0.01283,64.515825,99.9983,0.8278118676525745,99.99830000000244
Canada_1997,Canada,1997,0.01346,61.482083,99.99857,0.8278141027825943,99.99857000000002
Canada_1998,Canada,1998,0.0141,58.709497,99.99847,0.8278132749566534,99.99846999999998
Canada_1999,Canada,1999,0.01564,52.917027,99.99852,0.8278136888696239,99.99852000000003
Canada_2000,Canada,2000,0.01792,46.190434,99.9985,0.8278135233044358,99.99850000000002
Canada_2001,Canada,2001,0.01799,46.009193,99.99849,0.8278134405218417,99.99849
Canada_2002,Canada,2002,0.01929,42.916778,99.9985,0.8278135233044358,99.99850000000002
Canada_2003,Canada,2003,0.02045,40.477244,99.99857,0.8278141027825943,99.99857000000002
Canada_2004,Canada,2004,0.02264,36.570387,99.9984,0.827812695478495,99.9984
Canada_2005,Canada,2005,0.0229,36.144669,99.99819,0.8278109570440195,99.99819
Chile_1990,Chile,1990,0.01647,50.25715,99.9968,0.8277994502634438,99.9968
Chile_1991,Chile,1991,0.0187,44.258348,99.9965,0.8277969667856216,99.99649999999998
Chile_1992,Chile,1992,0.02292,36.118063,99.99694,0.8278006092197608,99.99694000000001
Chile_1993,Chile,1993,0.02542,32.569852,99.99733,0.8278038377409296,99.99733
Chile_1994,Chile,1994,0.02849,29.057703,99.997,0.8278011059153254,99.99700000000003
Colombia_1992,Colombia,1992,0.05024,16.461349,99.9118,0.8270957982138544,99.9118
Colombia_1993,Colombia,1993,0.05775,14.322981,99.9154,0.8271255999477195,99.91540000000002
Colombia_1994,Colombia,1994,0.06697,12.351126,99.9224,0.827183547763568,99.92240000000001
Costa Rica_1990,Costa Rica,1990,0.04464,18.543776,99.99517,0.8277859567006106,99.99517
Costa Rica_1991,Costa Rica,1991,0.02918,28.364643,99.99555,0.8277891024391852,99.99555000000001
Costa Rica_1992,Costa Rica,1992,0.03549,23.3218,99.99453,0.82778065861459,99.99452999999998
Costa Rica_1993,Costa Rica,1993,0.03388,24.4337,99.99431,0.8277788373975205,99.99430999999998
Costa Rica_1994,Costa Rica,1994,0.03069,26.974278,99.99412,0.8277772645282334,99.99412000000001
Costa Rica_1995,Costa Rica,1995,0.02849,29.058676,99.99475,0.8277824798316595,99.99474999999998
Croatia_2009,Croatia,2009,0.01733,47.759261,99.9989,0.8278168346081985,99.9989
Croatia_2010,Croatia,2010,0.01466,56.453007,99.99883,0.82781625513004,99.99883000000001
Croatia_2011,Croatia,2011,0.01314,62.982229,99.999074,0.8278182750253352,99.999074
Croatia_2012,Croatia,2012,0.01202,68.889597,99.999048,0.8278180597906095,99.99904800000229
Croatia_2013,Croatia,2013,0.01039,79.703725,99.999152,0.8278189207295852,99.99915200000197
Croatia_2014,Croatia,2014,0.00995,83.214336,99.999297,0.8278201210771831,99.99929700000001
Croatia_2015,Croatia,2015,0.00999,82.836408,99.999354,0.8278205929379691,99.999354
Croatia_2016,Croatia,2016,0.01042,79.472379,99.999,0.8278176624341556,99.99900000000198
Cyprus_2004,Cyprus,2004,0.0086,96.251436,99.99873,0.8278154273040994,99.99873000000001
Cyprus_2005,Cyprus,2005,0.00863,95.884122,99.99823,0.827811288174396,99.99823000000002
Cyprus_2006,Cyprus,2006,0.00914,90.57028,99.99824,0.8278113709569898,99.99824
Cyprus_2007,Cyprus,2007,0.00975,84.880924,99.99863,0.8278145994781587,99.99863000000002
Cyprus_2008,Cyprus,2008,0.01071,77.323462,99.99887,0.8278165862604163,99.99887000000001
Cyprus_2009,Cyprus,2009,0.00929,89.092393,99.99816,0.8278107086962518,99.99816000000175
Cyprus_2010,Cyprus,2010,0.00893,92.704321,99.999539,0.8278221244159735,99.99953900000169
Cyprus_2011,Cyprus,2011,0.00802,103.15881,99.9974,0.827804417219088,99.9974
Cyprus_2012,Cyprus,2012,0.00693,119.4284,99.99794,0.8278088874791678,99.99794
Cyprus_2013,Cyprus,2013,0.00566,146.32517000000001,99.99881,0.8278160895648694,99.99881000000212
Cyprus_2014,Cyprus,2014,0.00543,152.58626,99.999047,0.8278180515123313,99.99904700000002
Cyprus_2015,Cyprus,2015,0.00554,149.40278,99.99858,0.8278141855651884,99.99858000000002
Cyprus_2016,Cyprus,2016,0.00579,142.98569,99.99877,0.8278157584344936,99.9987700000022
Czechia_1993,Czechia,1993,0.06211,13.328988,99.99788,0.8278083907836031,99.99787999999998
Czechia_1994,Czechia,1994,0.07249,11.420331,99.99785,0.8278081424358212,99.99785000000001
Czechia_1995,Czechia,1995,0.06635,12.475804,99.99828,0.8278117020873661,99.99828
Czechia_1996,Czechia,1996,0.08033,10.304742,99.99849,0.8278134405218417,99.99849
Czechia_1997,Czechia,1997,0.07623,10.859634,99.99855,0.8278139372174058,99.99854999999998
Czechia_1998,Czechia,1998,0.06558,12.622599,99.99848,0.8278133577392477,99.99848000000003
Czechia_1999,Czechia,1999,0.05909,14.009604,99.99861,0.8278144339129704,99.99861
Czechia_2000,Czechia,2000,0.05229,15.831947,99.99858,0.8278141855651884,99.99858000000002
Czechia_2001,Czechia,2001,0.03849,21.50589,99.99879,0.8278159239996637,99.99879000000001
Czechia_2002,Czechia,2002,0.03402,24.335577,99.99883,0.82781625513004,99.99883000000001
Czechia_2003,Czechia,2003,0.03127,26.47557,99.99885,0.8278164206952282,99.99885
Czechia_2004,Czechia,2004,0.03142,26.344705,99.99895,0.8278172485211688,99.99895000000001
Czechia_2005,Czechia,2005,0.0324,25.55222,99.999228,0.827819549877284,99.99922800000002
Czechia_2006,Czechia,2006,0.03273,25.288986,99.999175,0.8278191111295353,99.999175
Czechia_2007,Czechia,2007,0.03289,25.171646,99.999004,0.8278176955471768,99.999004
Czechia_2008,Czechia,2008,0.0319,25.953409,99.999324,0.827820344590187,99.99932400000002
Czechia_2009,Czechia,2009,0.02675,30.945194,99.99924,0.8278196492163966,99.99923999999997
Czechia_2010,Czechia,2010,0.02389,34.646132,99.999333,0.8278204190945216,99.99933300000001
Czechia_2011,Czechia,2011,0.02222,37.254595,99.999262,0.8278198313381038,99.999262
Czechia_2012,Czechia,2012,0.01994,41.523662,99.999254,0.8278197651120286,99.99925400000002
Czechia_2013,Czechia,2013,0.01978,41.854987,99.999203,0.8278193429207986,99.999203
Czechia_2014,Czechia,2014,0.021,39.429228,99.999342,0.8278204935988563,99.999342
Czechia_2015,Czechia,2015,0.022,37.621423,99.99934,0.8278204770423376,99.99934000000002
Czechia_2016,Czechia,2016,0.02317,35.732049,99.999533,0.827822074746403,99.999533
Denmark_1990,Denmark,1990,0.01347,61.433663,99.999,0.827817662434139,99.99899999999998
Denmark_1991,Denmark,1991,0.01329,62.287281,99.99864,0.8278146822607526,99.99864
Denmark_1992,Denmark,1992,0.0124,66.748644,99.99874,0.8278155100866934,99.99874000000001
Denmark_1993,Denmark,1993,0.01056,78.387362,99.99873,0.8278154273040994,99.99873000000001
Denmark_1994,Denmark,1994,0.01096,75.53708,99.99869,0.827815096173723,99.99869
Denmark_1995,Denmark,1995,0.01114,74.289689,99.99895,0.8278172485211861,99.9989500000021
Denmark_1996,Denmark,1996,0.01142,72.480019,99.99898,0.8278174968689689,99.99898000000216
Denmark_1997,Denmark,1997,0.01221,67.819591,99.99892,0.8278170001734058,99.99892000000231
Denmark_1998,Denmark,1998,0.01318,62.791582,99.999123,0.8278186806600463,99.99912300000001
Denmark_1999,Denmark,1999,0.01391,59.491543,99.99898,0.8278174968689509,99.99897999999999
Denmark_2000,Denmark,2000,0.01544,53.598169,99.99887,0.8278165862604163,99.99887000000001
Denmark_2001,Denmark,2001,0.01634,50.658901,99.999167,0.8278190449034601,99.99916700000001
Denmark_2002,Denmark,2002,0.01648,50.245626,99.999105,0.8278185316513769,99.999105
Denmark_2003,Denmark,2003,0.01712,48.36607,99.99889,0.8278167518256044,99.99889
Denmark_2004,Denmark,2004,0.01811,45.717071,99.999372,0.8278207419466386,99.99937200000001
Denmark_2005,Denmark,2005,0.02162,38.282882,99.999,0.827817662434139,99.99899999999998
Denmark_2006,Denmark,2006,0.02607,31.757338,99.999299,0.8278201376337019,99.99929900000002
Denmark_2007,Denmark,2007,0.03058,27.068642,99.999186,0.8278192021903888,99.99918600000001
Denmark_2008,Denmark,2008,0.02651,31.230107,99.999202,0.8278193346425392,99.99920199999998
Denmark_2009,Denmark,2009,0.02272,36.437683,99.999198,0.827819301529502,99.99919800000004
Denmark_2010,Denmark,2010,0.02169,38.165226,99.999268,0.8278198810076602,99.99926800000001
Denmark_2011,Denmark,2011,0.02018,41.028961,99.999211,0.827819409146874,99.999211
Denmark_2012,Denmark,2012,0.02071,39.974839,99.999688,0.8278233578766109,99.99968799999998
Denmark_2013,Denmark,2013,0.02158,38.35388,99.999619,0.827822786676712,99.99961900000001
Denmark_2014,Denmark,2014,0.02166,38.221198,99.999364,0.8278206757205632,99.99936399999999
Denmark_2015,Denmark,2015,0.02481,33.367938,99.999428,0.8278212055291654,99.99942800000001
El Salvador_1991,El Salvador,1991,0.01439,57.519297,99.9565375,0.8274661468440722,99.95653750000001
El Salvador_1992,El Salvador,1992,0.01573,52.612891,99.9566,0.8274666642352851,99.95660000000001
El Salvador_1993,El Salvador,1993,0.01991,41.557363,99.9464,0.8273822259893344,99.94640000000001
Estonia_2003,Estonia,2003,0.26426,3.1322832,99.99007,0.8277437375776352,99.99007
Estonia_2004,Estonia,2004,0.29756,2.7819057,99.99326,0.8277701452251435,99.99326000000002
Estonia_2005,Estonia,2005,0.36764,2.2515553,99.99239,0.8277629431394593,99.99239000000001
Estonia_2006,Estonia,2006,0.40287,2.0546941,99.99375,0.8277742015722529,99.99375000000002
Estonia_2007,Estonia,2007,0.59029,1.4023253,99.99372,0.8277739532244704,99.99372
Estonia_2008,Estonia,2008,0.47078,1.7583269,99.99422,0.827778092354174,99.99422000000001
Estonia_2009,Estonia,2009,0.22492,3.6803365,99.99498,0.8277843838313231,99.99497999999998
Estonia_2010,Estonia,2010,0.24617,3.362707,99.99604,0.8277931587862947,99.99604000000001
Estonia_2011,Estonia,2011,0.25155,3.2907104,99.99575,0.8277907580910664,99.99574999999999
Estonia_2012,Estonia,2012,0.07591,10.905474,99.995590000000007,0.8277894335695617,99.99559000000002
Estonia_2013,Estonia,2013,0.07485,11.059829,99.99639,0.8277960561770871,99.99639
Estonia_2014,Estonia,2014,0.07313,11.319703,99.9973,0.8278035893931475,99.99730000000001
Estonia_2015,Estonia,2015,0.0754,10.978912,99.99726,0.8278032582627711,99.99726000000001
Finland_1990,Finland,1990,0.08296,9.978122,99.99699,0.8278010231327311,99.99699
Finland_1991,Finland,1991,0.05028,16.463941,99.99717,0.8278025132194244,99.99717
Finland_1992,Finland,1992,0.02492,33.222854,99.99677,0.8277992019156617,99.99677000000001
Finland_1993,Finland,1993,0.01716,48.240538,99.99689,0.8278001953067905,99.99689000000001
Finland_1994,Finland,1994,0.01615,51.266681,99.99698,0.8278009403501371,99.99698000000001
Finland_1995,Finland,1995,0.01615,51.254706,99.99715,0.8278023476542364,99.99715000000002
Finland_1996,Finland,1996,0.01595,51.906782,99.99674,0.8277989535678795,99.99674
Finland_1997,Finland,1997,0.01679,49.304647,99.99751,0.8278053278276227,99.99750999999999
Finland_1998,Finland,1998,0.01877,44.096652,99.99778,0.8278075629576628,99.99778
Finland_1999,Finland,1999,0.01991,41.57947,99.99752,0.827805410610217,99.99752000000001
Finland_2000,Finland,2000,0.02074,39.920992,99.99741,0.8278045000016822,99.99741000000002
Finland_2001,Finland,2001,0.02154,38.426861,99.99737,0.8278041688713059,99.99737000000002
Finland_2002,Finland,2002,0.02216,37.348976,99.99749,0.8278051622624347,99.99749000000001
Finland_2003,Finland,2003,0.02104,39.349847,99.99828,0.8278117020873661,99.99828
Finland_2004,Finland,2004,0.02131,38.849066,99.99769,0.8278068179143162,99.99769000000002
Finland_2005,Finland,2005,0.02328,35.561398,99.99813,0.8278104603484553,99.99813000000002
Finland_2006,Finland,2006,0.0247,33.508389,99.99816,0.8278107086962374,99.99816000000001
Finland_2007,Finland,2007,0.02813,29.431449,99.9979,0.8278085563487915,99.9979
Finland_2008,Finland,2008,0.02948,28.0802,99.99788,0.8278083907836031,99.99787999999998
Finland_2009,Finland,2009,0.02297,36.044611,99.99823,0.827811288174396,99.99823000000002
Finland_2010,Finland,2010,0.02008,41.230872,99.9982,0.8278110398266136,99.99820000000001
Finland_2011,Finland,2011,0.0195,42.455479,99.99819,0.8278109570440195,99.99819
Finland_2012,Finland,2012,0.01794,46.148221,99.99866,0.8278148478259407,99.99866
Finland_2013,Finland,2013,0.01726,47.965212,99.9986,0.8278143511303765,99.99860000000002
Finland_2014,Finland,2014,0.01636,50.594257,99.9986,0.8278143511303765,99.99860000000002
France_1990,France,1990,0.03165,26.159275,99.99896,0.8278173313037631,99.99896000000003
France_1991,France,1991,0.03102,26.683032999999998,99.99895,0.8278172485211688,99.99895000000001
France_1992,France,1992,0.02785,29.726353,99.999019,0.8278178197210678,99.999019
France_1993,France,1993,0.02365,35.005109,99.99895,0.8278172485211688,99.99895000000001
France_1994,France,1994,0.02134,38.792508,99.9989,0.8278168346081985,99.9989
France_1995,France,1995,0.01876,44.119832,99.99898,0.8278174968689509,99.99897999999999
France_1996,France,1996,0.0174,47.585737,99.999001,0.8278176707123988,99.99900100000004
France_1997,France,1997,0.01695,48.825126,99.999103,0.8278185150948582,99.99910300000002
France_1998,France,1998,0.01658,49.929876,99.999286,0.8278200300163295,99.999286
France_1999,France,1999,0.01666,49.685974,99.999318,0.8278202949206306,99.99931800000002
France_2000,France,2000,0.01704,48.58023,99.999166,0.8278190366252007,99.999166
France_2001,France,2001,0.01708,48.465739,99.999187,0.8278192104686485,99.99918700000003
France_2002,France,2002,0.01635,50.616282,99.999225,0.8278195250425059,99.99922500000002
France_2003,France,2003,0.0154,53.757177,99.999277,0.827819955511995,99.99927700000003
